"time","usage"
1485963830,2072316
1485964130,2073184
1485964430,2073996
1485964730,2074836
1485965030,2075604
1485965330,2076460
1485965630,2077220
1485965990,2079888
1485966290,2080236
1485966590,2080488
1485966950,2081000
1485967250,2081524
1485967550,2082092
1485967850,2082632
1485968150,2083552
1485968510,2084332
1485968810,2086944
1485969110,2087548
1485969410,2088160
1485969710,2088792
1485970010,2089584
1485970370,2090336
1485970670,2090944
1485970970,2091544
1485971270,2092248
1485971570,2092888
1485971930,2095988
1485972230,2096532
1485972530,2097388
1485972830,2099884
1485973130,2102712
1485973430,2102712
1485973730,2102732
1485974030,2102732
1485974330,2102732
1485974630,2102736
1485974990,2103172
1485975290,2103816
1485975590,2104464
1485975890,2105416
1485976190,2106472
1485976490,2107416
1485976790,2108456
1485977090,2109288
1485977390,2110380
1485977690,2111116
1485977990,2113816
1485978350,2114660
1485978650,2115232
1485978950,2115860
1485979250,2116308
1485979550,2116876
1485979850,2117596
1485980150,2118212
1485980450,2118716
1485980750,2121352
1485981050,2122072
1485981350,2122656
1485981650,2123380
1485981950,2124188
1485982250,2124580
1485982550,2124596
1485982850,2124736
1485983150,2125056
1485983450,2125220
1485983750,2127444
1485984050,2127540
1485984350,2127700
1485984650,2127928
1485984950,2128100
1485985250,2128548
1485985550,2129312
1485985850,2129784
1485986150,2130360
1485986450,2130744
1485986750,2131412
1485987050,2132400
1485987350,2133224
1485987650,2133672
1485987950,2134808
1485988250,2137320
1485988550,2137532
1485988850,2137896
1485989150,2138372
1485989450,2138908
1485989750,2139484
1485990050,2140164
1485990350,2140704
1485990650,2141360
1485990950,2142044
1485991250,2142540
1485991550,2145344
1485991850,2145864
1485992150,2146476
1485992450,2147292
1485992750,2147836
1485993050,2148472
1485993350,2149336
1485993650,2149844
1485993950,2150004
1485994250,2152312
1485994550,2152524
1485994850,2152800
1485995150,2153448
1485995450,2154016
1485995750,2154752
1485996050,2155408
1485996350,2156276
1485996650,2156956
1485996950,2157616
1485997250,2158396
1485997550,2159336
1485997850,2160168
1485998150,2161076
1485998450,2161808
1485998750,2162464
1485999050,2163012
1485999350,2163332
1485999650,2163788
1485999950,2164304
1486000251,2164720
1486000610,2165556
1486000910,2168244
1486001210,2169016
1486001510,2169648
1486001810,2170408
1486002110,2170916
1486002410,2171476
1486002710,2172180
1486003010,2172872
1486003310,2173640
1486003610,2174140
1486003910,2176752
1486004210,2177324
1486004510,2177900
1486005115,2179184
1486005416,2179948
1486005716,2180608
1486006016,2180720
